"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","individualCount","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","continent","stateProvince","year","month","day","eventDate","modified","lastInterpreted","license","geodeticDatum","class","countryCode","country","identifier","recordedBy","catalogNumber","institutionCode","county","locality","fieldNumber","collectionCode","gbifID","occurrenceID","identifiedBy","coordinateUncertaintyInMeters","references","rightsHolder","http://unknown.org/nick","verbatimEventDate","datasetName","verbatimLocality","taxonID","http://unknown.org/occurrenceDetails","rights","eventTime","occurrenceRemarks","identificationID","informationWithheld","endDayOfYear","municipality","identificationVerificationStatus","language","type","vernacularName","taxonConceptID","startDayOfYear","datasetID","accessRights","higherClassification","sex","behavior","habitat","associatedReferences","locationID","fieldNotes","dynamicProperties","footprintWKT","lifeStage","elevationAccuracy","samplingProtocol","eventID","originalNameUsage","nameAccordingTo","dataGeneralizations","identificationRemarks","coordinatePrecision","projectId","nomenclaturalCode","georeferenceRemarks","eventRemarks","parentEventID","locationRemarks","institutionID","ownerInstitutionCode","organismQuantityType","http://rs.tdwg.org/dwc/terms/organismQuantity","preparations","http://rs.tdwg.org/dwc/terms/organismQuantityType","collectionID","verbatimSRS","verbatimCoordinateSystem","locationAccordingTo","infraspecificEpithet","identificationQualifier","http://unknown.org/georeferenceRemarks","georeferenceVerificationStatus","http://unknown.org/recordId","http://unknown.org/recordEnteredBy","verbatimElevation","georeferenceSources","networkKeys","georeferencedDate","higherGeography","georeferencedBy","georeferenceProtocol","organismID","previousIdentifications","http://unknown.org/license","organismRemarks","http://unknown.org/rightsHolder"
"4081","Aeshna juncea",10.024166,54.13353,"cdround,gass84","gbif","1337872860","Aeshna juncea Linnaeus, 1758","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:29.739+0000",138,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,NA,2016,7,9,2016-07-09,NA,"2020-09-02T07:22:29.739+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,"1647598034","-1494810509","naturgucker",NA,"Dosenmoor",NA,"naturgucker","1337872860",NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4082","Aeshna juncea",10.178318,53.724442,"cdround,gass84","gbif","1337900486","Aeshna juncea Linnaeus, 1758","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:25.866+0000",138,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,NA,2016,7,28,2016-07-28,NA,"2020-09-02T07:22:25.866+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,"1647598034","1852457206","naturgucker",NA,"Duvenstedter Brook",NA,"naturgucker","1337900486",NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4083","Aeshna juncea",9.955158,52.869232,"cdround,gass84","gbif","1337961097","Aeshna juncea Linnaeus, 1758","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:23:17.732+0000",138,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,NA,2016,7,26,2016-07-26,NA,"2020-09-02T07:23:17.732+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,"-238942269","1922272404","naturgucker",NA,"Großes Moor Becklingen NSG zentral",NA,"naturgucker","1337961097",NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4084","Aeshna juncea",9.955158,52.869232,"cdround,gass84","gbif","1337961117","Aeshna juncea Linnaeus, 1758","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:09.580+0000",138,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,NA,2016,7,26,2016-07-26,NA,"2020-09-02T07:22:09.580+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,"-238942269","613198980","naturgucker",NA,"Großes Moor Becklingen NSG zentral",NA,"naturgucker","1337961117",NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4085","Aeshna juncea",8.204235,53.113953,"cdround,gass84","gbif","1337970781","Aeshna juncea Linnaeus, 1758","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:45.683+0000",138,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,NA,2016,7,19,2016-07-19,NA,"2020-09-02T07:22:45.683+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,"-1940923786","1278093417","naturgucker",NA,"Buschhagen-Niederung",NA,"naturgucker","1337970781",NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4467","Aeshna juncea",6.411765,45.06991,"cdround,osiic","gbif","2839669945","Aeshna juncea Linnaeus, 1758","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+0000","2020-09-05T06:44:51.523+0000",80,"HUMAN_OBSERVATION",1,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2016,7,30,2016-07-30,"2020-06-10T00:00:00.000+0000","2020-09-05T06:44:51.523+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","FR","France","132501048@OBS",NA,"OBS.132501048",NA,NA,"France - Valloire",NA,"Observations","2839669945","https://observation.org/observation/132501048",NA,10,"https://data.biodiversitydata.nl/obsint/observation/OBS.132501048","Stichting Natuurinformatie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Common Hawker",NA,NA,NA,NA,"Animalia|DARNERS_AESHNIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4469","Aeshna juncea",6.411765,45.06991,"cdround,osiic","gbif","2841998505","Aeshna juncea Linnaeus, 1758","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+0000","2020-09-05T06:45:12.775+0000",80,"HUMAN_OBSERVATION",1,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2016,7,30,2016-07-30,"2020-06-10T00:00:00.000+0000","2020-09-05T06:45:12.775+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","FR","France","123559711@OBS",NA,"OBS.123559711",NA,NA,"France - Valloire",NA,"Observations","2841998505","https://observation.org/observation/123559711",NA,10,"https://data.biodiversitydata.nl/obsint/observation/OBS.123559711","Stichting Natuurinformatie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Common Hawker",NA,NA,NA,NA,"Animalia|DARNERS_AESHNIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4476","Aeshna juncea",13.09,47.01,"bri,cudc,gass84","gbif","2857313500","Aeshna juncea Linnaeus, 1758","789656b4-589a-40a7-9f80-16159a49a991","7a070ba0-bafb-11d9-8e53-b8a03c50a862","c757b44b-31bd-42e7-b46e-c99994c7ccba","AT","BIOCASE","2020-09-07T07:38:17.261+0000","2020-09-08T07:58:18.088+0000",1,"UNKNOWN",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,1910,NA,NA,2016,7,30,2016-07-30,NA,"2020-09-08T07:58:18.088+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","AT","Austria",NA,NA,"1617634","Biodiversitätsdatenbank des NP Hohe Tauern",NA,NA,NA,"Biodiversitätsdatenbank des NP Hohe Tauern","2857313500",NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4477","Aeshna juncea",13.11,47.02,"bri,cudc,gass84","gbif","2857315297","Aeshna juncea Linnaeus, 1758","789656b4-589a-40a7-9f80-16159a49a991","7a070ba0-bafb-11d9-8e53-b8a03c50a862","c757b44b-31bd-42e7-b46e-c99994c7ccba","AT","BIOCASE","2020-09-07T07:38:17.261+0000","2020-09-08T07:58:18.910+0000",1,"UNKNOWN",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,2120,NA,NA,2016,7,30,2016-07-30,NA,"2020-09-08T07:58:18.910+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","AT","Austria",NA,NA,"1817930","Biodiversitätsdatenbank des NP Hohe Tauern",NA,NA,NA,"Biodiversitätsdatenbank des NP Hohe Tauern","2857315297",NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4480","Aeshna juncea",10.341952,51.778632,"gass84","gbif","1306576504","Aeshna juncea Linnaeus, 1758","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:46:57.587+0000",233,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED","2016-08-27T16:09:34",NA,NA,"Niedersachsen",2016,8,24,2016-08-24,"2016-09-27T21:06:07.000+0000","2020-09-27T12:46:57.587+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany","3973222","Jakob Fahr","3973222","iNaturalist",NA,NA,NA,"Observations","1306576504","http://www.inaturalist.org/observations/3973222","Jakob Fahr",10,"https://www.inaturalist.org/observations/3973222","Jakob Fahr","jakob","2016-08-24 12:45:57","iNaturalist research-grade observations","Buntenbock","93434","http://www.inaturalist.org/observations/3973222","© Jakob Fahr some rights reserved","10:45:57Z",NA,"7719614",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4494","Aeshna juncea",8.000185,52.292049,"cdround,gass84","gbif","1337862263","Aeshna juncea Linnaeus, 1758","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:38.065+0000",138,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,NA,2016,8,25,2016-08-25,NA,"2020-09-02T07:22:38.065+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,"-1940923786","637545426","naturgucker",NA,"RRB zw. Straße Barenteich und Eichenstraße, Osnabrück",NA,"naturgucker","1337862263",NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4495","Aeshna juncea",8.235015,53.103016,"cdround,gass84","gbif","1337888090","Aeshna juncea Linnaeus, 1758","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:28.968+0000",138,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,NA,2016,8,18,2016-08-18,NA,"2020-09-02T07:22:28.968+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,"-1940923786","-1273112895","naturgucker",NA,"LSG Wüschemeer, Krusenbusch-Oldenburg i.O.",NA,"naturgucker","1337888090",NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4496","Aeshna juncea",10.090997,46.975899,"cdround,gass84","gbif","1337931535","Aeshna juncea Linnaeus, 1758","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:15.237+0000",138,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,NA,2016,8,22,2016-08-22,NA,"2020-09-02T07:22:15.237+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","AT","Austria",NA,"1045384361","968127006","naturgucker",NA,"Wiegensee und Umgebung",NA,"naturgucker","1337931535",NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4498","Aeshna juncea",8.299637,53.166172,"cdround,gass84","gbif","1338030317","Aeshna juncea Linnaeus, 1758","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:21:59.593+0000",138,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,NA,2016,8,5,2016-08-05,NA,"2020-09-02T07:21:59.593+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,"-1940923786","281319510","naturgucker",NA,"NSG Bornhorster Huntewiesen, Ohmstede-Oldenburg i.O.",NA,"naturgucker","1338030317",NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4499","Aeshna juncea",7.440762,52.829685,"cdround,gass84","gbif","1338042331","Aeshna juncea Linnaeus, 1758","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:53.536+0000",138,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,NA,2016,8,7,2016-08-07,NA,"2020-09-02T07:22:53.536+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,"-1940923786","-1992028834","naturgucker",NA,"Sandgruben NSG Tinner Dose-Sprakeler Heide (Teilgebiet Sprakeler Heide SE)",NA,"naturgucker","1338042331",NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4500","Aeshna juncea",9.973912,47.111465,"cdround,gass84","gbif","1338089435","Aeshna juncea Linnaeus, 1758","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:41.011+0000",138,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,NA,2016,8,25,2016-08-25,NA,"2020-09-02T07:22:41.011+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","AT","Austria",NA,"1045384361","-150291755","naturgucker",NA,"Kristberg - Itonskopf - Bartholomäberg",NA,"naturgucker","1338089435",NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4501","Aeshna juncea",9.972946,47.055592,"cdround,gass84","gbif","1338100796","Aeshna juncea Linnaeus, 1758","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:25.205+0000",138,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,NA,2016,8,23,2016-08-23,NA,"2020-09-02T07:22:25.205+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","AT","Austria",NA,"1045384361","1696213782","naturgucker",NA,"Rundwanderung Vorderkapell - Kreuzjoch - Zamangspitze",NA,"naturgucker","1338100796",NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
