"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","collectionCode","gbifID","verbatimLocality","occurrenceID","taxonID","catalogNumber","recordedBy","http://unknown.org/occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","individualCount","continent","vernacularName","dataGeneralizations","locality","samplingProtocol","higherClassification","occurrenceRemarks","informationWithheld","county","municipality","identificationVerificationStatus","language","type","taxonConceptID","behavior","endDayOfYear","startDayOfYear","datasetID","accessRights","sex","lifeStage","identificationRemarks","dynamicProperties","associatedReferences","locationID","fieldNotes","footprintWKT","habitat","elevation","coordinatePrecision","eventID","originalNameUsage","nameAccordingTo","elevationAccuracy","projectId","nomenclaturalCode","georeferenceRemarks","eventRemarks","parentEventID","institutionID","ownerInstitutionCode"
"25","Aeshna cyanea",-2.299545,51.400513,"cdround,gass84","gbif","2803078980","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:48:41.341+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2020-06-27T18:53:13",5,"England",2020,6,23,2020-06-23,"2020-06-27T18:53:13.000+0000","2020-09-27T12:48:41.341+0000","https://www.inaturalist.org/observations/50698572","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","GB","United Kingdom of Great Britain and Northern Ireland","jufox","50698572","jufox","Tue Jun 23 2020 09:20:17 GMT+0100 (GMT+1)","iNaturalist research-grade observations","Observations","2803078980","Great Britain, Bath, England, GB","https://www.inaturalist.org/observations/50698572","52519","50698572","jufox","https://www.inaturalist.org/observations/50698572","iNaturalist","© jufox some rights reserved","07:20:17Z","Artyom Matrokov","113264133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Aeshna cyanea",0.219134,51.111917,"cdround,gass84","gbif","2803084591","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T13:03:18.301+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2020-06-19T05:43:50",31,"England",2020,6,18,2020-06-18,"2020-06-19T08:29:43.000+0000","2020-09-27T13:03:18.301+0000","https://www.inaturalist.org/observations/50126866","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","GB","United Kingdom of Great Britain and Northern Ireland","cedzz","50126866","cedzz","2020/06/18 10:47 AM BST","iNaturalist research-grade observations","Observations","2803084591","East Sussex, UK","https://www.inaturalist.org/observations/50126866","52519","50126866","cedzz","https://www.inaturalist.org/observations/50126866","iNaturalist","© cedzz some rights reserved","09:47:00Z","cedzz","111309256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Aeshna cyanea",-2.87407,53.185128,"cdround,gass84","gbif","2803097746","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:40:12.700+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2020-06-22T20:03:39",120,"England",2020,6,22,2020-06-22,"2020-06-22T20:50:05.000+0000","2020-09-27T12:40:12.700+0000","https://www.inaturalist.org/observations/50591028","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","GB","United Kingdom of Great Britain and Northern Ireland","jsilloth","50591028","jsilloth","2020-06-22 4:28:00 PM GMT+01:00","iNaturalist research-grade observations","Observations","2803097746","Chester, UK","https://www.inaturalist.org/observations/50591028","52519","50591028","jsilloth","https://www.inaturalist.org/observations/50591028","iNaturalist","© jsilloth some rights reserved","14:28:00Z","jsilloth","112173133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Aeshna cyanea",-3.309,53.012675,"gass84","gbif","2803113790","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:39:59.008+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2020-06-23T07:02:54",5,"Wales",2020,6,22,2020-06-22,"2020-06-23T08:05:15.000+0000","2020-09-27T12:39:59.008+0000","https://www.inaturalist.org/observations/50642168","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","GB","United Kingdom of Great Britain and Northern Ireland","emmamorley","50642168","emmamorley","Mon Jun 22 2020 12:22:55 GMT+0100 (GMT+1)","iNaturalist research-grade observations","Observations","2803113790","Great Britain, Corwen, Wales, GB","https://www.inaturalist.org/observations/50642168","52519","50642168","emmamorley","https://www.inaturalist.org/observations/50642168","iNaturalist","© emmamorley some rights reserved","10:22:55Z","emmamorley","112279089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Aeshna cyanea",11.961122,57.671662,"cdround,gass84","gbif","2808390562","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:23:19.134+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,91,NA,2020,6,25,2020-06-25,"2020-06-25T22:26:14.000+0000","2020-09-30T07:23:19.134+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Bengt Adamsson","urn:lsid:artportalen.se:Sighting:86492486",NA,NA,NA,"Artportalen","2808390562",NA,"urn:lsid:artportalen.se:Sighting:86492486","urn:lsid:dyntaxa.se:Taxon:208289","130012812","Bengt Adamsson",NA,"ArtDatabanken",NA,"00:00:00 - 00:00:00",NA,NA,NA,"EUROPE","blågrön mosaikslända",NA,"Övre Torbjörnsmosse",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"More information can be obtained from the Data Provider.","Västergötland","Göteborg","Unvalidated","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289","free-flying","177","177","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Aeshna cyanea",15.307086,59.08828,"cdround,gass84","gbif","2808440704","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:23:18.243+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,50,NA,2020,6,29,2020-06-29,"2020-06-29T18:43:04.000+0000","2020-09-30T07:23:18.243+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Per Karlsson Linderum","urn:lsid:artportalen.se:Sighting:86567245",NA,NA,NA,"Artportalen","2808440704",NA,"urn:lsid:artportalen.se:Sighting:86567245","urn:lsid:dyntaxa.se:Taxon:208289","130079587","Per Karlsson Linderum, Amanda Linderum",NA,"ArtDatabanken",NA,"00:00:00 - 00:00:00",NA,NA,NA,"EUROPE","blågrön mosaikslända",NA,"Berga, dagvattendamm VNV om",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"More information can be obtained from the Data Provider.","Närke","Hallsberg","Unvalidated","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289",NA,"181","181","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Aeshna cyanea",15.714885,60.620763,"cdround,gass84","gbif","2808481405","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:23:19.384+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2020,6,21,2020-06-21,"2020-06-22T04:10:36.000+0000","2020-09-30T07:23:19.384+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Kalle Bergström","urn:lsid:artportalen.se:Sighting:86411997",NA,NA,NA,"Artportalen","2808481405",NA,"urn:lsid:artportalen.se:Sighting:86411997","urn:lsid:dyntaxa.se:Taxon:208289","129953467","Kalle Bergström",NA,"ArtDatabanken",NA,"00:00:00 - 00:00:00",NA,NA,1,"EUROPE","blågrön mosaikslända",NA,"Skjutbanan Finnbo Falun",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae","Kläcking","More information can be obtained from the Data Provider.","Dalarna","Falun","Unvalidated","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289",NA,"173","173","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Aeshna cyanea",15.823554,59.293983,"cdround,gass84","gbif","2808490448","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:23:18.353+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,100,NA,2020,6,23,2020-06-23,"2020-06-23T19:12:28.000+0000","2020-09-30T07:23:18.353+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Per Karlsson Linderum","urn:lsid:artportalen.se:Sighting:86451326",NA,NA,NA,"Artportalen","2808490448",NA,"urn:lsid:artportalen.se:Sighting:86451326","urn:lsid:dyntaxa.se:Taxon:208289","129971071","Per Karlsson Linderum",NA,"ArtDatabanken",NA,"00:00:00 - 00:00:00",NA,NA,NA,"EUROPE","blågrön mosaikslända",NA,"dike V om Norra Hammaren",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"More information can be obtained from the Data Provider.","Närke","Arboga","Unvalidated","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289",NA,"175","175","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","Aeshna cyanea",17.972576,59.877874,"cdround,gass84","gbif","2808519342","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:23:14.739+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,92,NA,2020,6,20,2020-06-20,"2020-06-20T15:21:47.000+0000","2020-09-30T07:23:14.739+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Tobias Jeppsson","urn:lsid:artportalen.se:Sighting:86374606",NA,NA,NA,"Artportalen","2808519342",NA,"urn:lsid:artportalen.se:Sighting:86374606","urn:lsid:dyntaxa.se:Taxon:208289","129913650","Tobias Jeppsson",NA,"ArtDatabanken",NA,"00:00:00 - 00:00:00",NA,NA,NA,"EUROPE","blågrön mosaikslända",NA,"Marma 19",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"More information can be obtained from the Data Provider.","Uppland","Uppsala","Unvalidated","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289","dormant","172","172","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Aeshna cyanea",15.657483,58.361157,"cdround,gass84","gbif","2808537513","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:23:13.233+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,400,NA,2020,6,24,2020-06-24,"2020-06-24T15:43:48.000+0000","2020-09-30T07:23:13.233+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Viktor Björkert","urn:lsid:artportalen.se:Sighting:86467904",NA,NA,NA,"Artportalen","2808537513",NA,"urn:lsid:artportalen.se:Sighting:86467904","urn:lsid:dyntaxa.se:Taxon:208289","129986695","Viktor Björkert",NA,"ArtDatabanken",NA,"00:00:00 - 00:00:00",NA,NA,NA,"EUROPE","blågrön mosaikslända",NA,"Ekängsdalens våtmarker",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"More information can be obtained from the Data Provider.","Östergötland","Linköping","Unvalidated","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289","free-flying","176","176","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Aeshna cyanea",15.375277,59.160273,"cdround,gass84","gbif","2808565587","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:23:20.635+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,100,NA,2020,6,26,2020-06-26,"2020-06-26T17:47:43.000+0000","2020-09-30T07:23:20.635+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Per Karlsson Linderum","urn:lsid:artportalen.se:Sighting:86506759",NA,NA,NA,"Artportalen","2808565587",NA,"urn:lsid:artportalen.se:Sighting:86506759","urn:lsid:dyntaxa.se:Taxon:208289","130024272","Per Karlsson Linderum",NA,"ArtDatabanken",NA,"00:00:00 - 00:00:00",NA,NA,NA,"EUROPE","blågrön mosaikslända",NA,"Damm, O Fornskinnsmossen",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"More information can be obtained from the Data Provider.","Närke","Örebro","Unvalidated","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289",NA,"178","178","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Aeshna cyanea",15.334098,59.133373,"cdround,gass84","gbif","2808629070","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:23:10.607+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,50,NA,2020,6,13,2020-06-13,"2020-06-13T18:06:03.000+0000","2020-09-30T07:23:10.607+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Per Karlsson Linderum","urn:lsid:artportalen.se:Sighting:86230565",NA,NA,NA,"Artportalen","2808629070",NA,"urn:lsid:artportalen.se:Sighting:86230565","urn:lsid:dyntaxa.se:Taxon:208289","129767410","Per Karlsson Linderum",NA,"ArtDatabanken",NA,"00:00:00 - 00:00:00",NA,NA,NA,"EUROPE","blågrön mosaikslända",NA,"Babelsvägen 2",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae","förvandling i dammen","More information can be obtained from the Data Provider.","Närke","Hallsberg","Unvalidated","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289",NA,"165","165","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Aeshna cyanea",15.307086,59.08828,"cdround,gass84","gbif","2808857952","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:26:06.021+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,50,NA,2020,6,10,2020-06-10,"2020-06-10T19:38:45.000+0000","2020-09-30T07:26:06.021+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Per Karlsson Linderum","urn:lsid:artportalen.se:Sighting:86167931",NA,NA,NA,"Artportalen","2808857952",NA,"urn:lsid:artportalen.se:Sighting:86167931","urn:lsid:dyntaxa.se:Taxon:208289","129713125","Per Karlsson Linderum",NA,"ArtDatabanken",NA,"00:00:00 - 00:00:00",NA,NA,NA,"EUROPE","blågrön mosaikslända",NA,"Berga, dagvattendamm VNV om",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae","teneral förvandling","More information can be obtained from the Data Provider.","Närke","Hallsberg","Unvalidated","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289",NA,"162","162","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Aeshna cyanea",15.334098,59.133373,"cdround,gass84","gbif","2809009159","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:26:10.408+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,50,NA,2020,6,15,2020-06-15,"2020-06-15T17:28:31.000+0000","2020-09-30T07:26:10.408+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Per Karlsson Linderum","urn:lsid:artportalen.se:Sighting:86279353",NA,NA,NA,"Artportalen","2809009159",NA,"urn:lsid:artportalen.se:Sighting:86279353","urn:lsid:dyntaxa.se:Taxon:208289","129821160","Per Karlsson Linderum",NA,"ArtDatabanken",NA,"00:00:00 - 00:00:00",NA,NA,NA,"EUROPE","blågrön mosaikslända",NA,"Babelsvägen 2",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae","en tom larvhud i trädgårdsdammen","More information can be obtained from the Data Provider.","Närke","Hallsberg","Unvalidated","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289",NA,"167","167","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage",NA,"PUPA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Aeshna cyanea",11.942994,57.691689,"cdround,gass84","gbif","2809042635","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:25:58.856+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,50,NA,2020,6,27,2020-06-27,"2020-06-27T13:17:32.000+0000","2020-09-30T07:25:58.856+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Bengt Edqvist","urn:lsid:artportalen.se:Sighting:86519806",NA,NA,NA,"Artportalen","2809042635",NA,"urn:lsid:artportalen.se:Sighting:86519806","urn:lsid:dyntaxa.se:Taxon:208289","130052773","Bengt Edqvist",NA,"ArtDatabanken",NA,"00:00:00 - 00:00:00",NA,NA,NA,"EUROPE","blågrön mosaikslända",NA,"Ödledammen i Slottsskogen",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"More information can be obtained from the Data Provider.","Västergötland","Göteborg","Unvalidated","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289","mating/mating ceremonies","179","179","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage",NA,"PUPA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
